product_code,detail_desc
806965,Lined bikini top with a mesh racer back and wide elastic hem.
806974,"Long-sleeved swimsuit in fast-drying functional fabric with a small stand-up collar, a zip at the top with a long tab, and a lined gusset. Lined at the front."
806989,"Bikini top in fast-drying functional fabric. Narrow cut at the top and a lined front with removable inserts that shape the bust and provide good support. Asymmetric seam under the bust, a wide elastic trim at the hem and mesh racer back with a chunky zip."
807015,"Fully lined sports bra in ribbed, fast-drying functional fabric with removable inserts, adjustable shoulder straps that split into three at the back, and an elasticated hem. Light support."
807079,"Ankle-length sports tights in fast-drying functional fabric with a high, V-shaped waist with wide, gathered elastication. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility. The polyamide content of the tights is partly recycled."
807362,"Trousers geared to outdoor activity with good air permeability to wick away moisture. The trousers are made from a stretchy woven fabric for increased mobility, with a water-repellent finish on the bum and knees. Elasticated waist for added comfort, a zip fly and button, side pockets and a diagonal, zipped leg pocket for safe storage of valuables. Reinforced, wear-resistant hems with adjustable fasteners. Unlined."
807379,Loose-fitting sports vest top in fast-drying functional fabric with mesh sections and a racer back.
808299,"Long-sleeved sports top in fast-drying, breathable functional fabric with overlocked seams for optimum comfort. Slim Fit. The polyester content of the top is recycled."
808552,"Sports vest top in fast-drying, functional, ribbed fabric made from recycled polyester with a racer back."
808569,Fitted sports vest top in fast-drying jersey with a racer back.
808724,"3-piece set in soft, fast-drying, breathable fleece comprising a hat, a pair of gloves and a tube scarf. Top of the index fingers of the gloves in touchscreen-compatible material."
809305,Thermal longjohns in marled functional fabric with an elasticated waist and flatlock seams.
809500,Knee-length cycling shorts in fast-drying functional fabric with a wide waistband containing a concealed key pocket.
809961,Sports tights in fast-drying functional fabric. High waist with a wrapover at the front of the waistband. The polyester content of the tights is recycled.
810777,Non-wired sports bra in fast-drying functional fabric with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that cross at the back and a hook-and-eye fastening at the back. Medium support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility.
810792,"Sports trousers in sturdy jersey with a drawstring at the top, side pockets and ribbed hems. Soft brushed inside."
810836,"High-waisted sports tights in fast-drying functional fabric with a wide panel at the top and a sculpting effect on the tummy, hips and legs. Laser-cut edges at the hems."
810838,"Ankle-length sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with a wide, elasticated waistband. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
811438,"Short-sleeved sports top in fast-drying, functional fabric with a ventilating mesh yoke and back."
811500,"Lightweight running shorts in fast-drying functional fabric layered over a pair of short running tights. Regular, elasticated drawstring waist. The polyester content of the shorts is partly recycled."
811891,"Wide sports trousers in fast-drying functional fabric with an elasticated drawstring waist, side pockets and straight legs."
812481,"Track top in soft sweatshirt fabric with a drawstring hood, half-zip at the top, long raglan sleeves with ribbed cuffs, and a drawstring at the hem. Soft brushed inside."
812507,"Sports top in fast-drying functional jersey made from a modal and cotton blend. Narrow ribbing around the neckline, low dropped shoulders, cap sleeves and a rounded hem. Longer at the back."
812530,"Sports vest top in soft, fast-drying functional fabric with a racer back and a shorter top in airy fabric layered over the top."
813193,"Hooded, partially-padded running jacket with sections in water-repellent functional fabric, sleeves in stretch jersey and reflective details. Zip down the front with a chin guard, a chest pocket with a taped zip, and long sleeves with thumbholes at the cuffs. The jacket has a water-repellent coating without fluorocarbons."
813242,"Sports vest top in fast-drying, ribbed jersey with a racer back."
813568,"Sports top in fast-drying functional fabric with flatlock seams, long raglan sleeves, twisted side seams and a rounded hem. Longer at the back."
813615,"Sports top in fast-drying functional fabric with a print motif on the front, short raglan sleeves and twisted side seams."
814157,Fully lined swimsuit in fast-drying functional fabric. Narrow cut at the top with a zip at the front.
814506,"Sports bra in jacquard-patterned, fast-drying functional fabric with a V-neck at the front, a V-neck racer back and wide elasticated hem. Light support."
814667,"Sports bralette in microfibre and mesh. Lined cups with removable inserts that shape the bust, a racer back with a cut-out section, and a wide elastic hem. Medium support."
814833,"Sports bra in fast-drying functional fabric with a deep V-neck. Wide, adjustable shoulder straps that cross at the back, lined cups with removable inserts that shape the bust and a wide, elasticated hem. Medium support."
815176,"Straight-cut, boxy-style jacket in windproof, functional fabric made from recycled polyester. Hood with an elastic drawstring, a zip down the front and discreet front pockets. Long raglan sleeves with wide jersey ribbing and thumbholes at the cuffs, and an elastic drawstring at the hem. Unlined."
815310,"Sports bra in fast-drying functional fabric. Lined front with removable inserts, a racer back and a wide elastic hem. Extra firm support."
815434,Hotpants in fast-drying functional fabric. High waist with a wide waistband containing a key pocket.
815746,"Sports tights in fast-drying functional fabric layered with sewn-in mesh shorts on top. Covered elastication and a drawstring at the waist, and reflective details."
815753,Fine-knit trainer socks in fast-drying functional fabric with a ribbed section over the foot and a slightly higher shaft at the heels for best fit.
816095,Wide hairband in jersey with a decorative knot at the front and silicone inside to keep hair in place. Width 7 cm. The polyester content of the hairband is recycled.
816098,Sports bag in woven fabric with two handles and a drawstring at the top and one inner compartment. Lined. Depth 18 cm. Height 37 cm. Width 45 cm.
816108,"Sports trousers in sturdy jersey with a drawstring at the top, side pockets and ribbed hems. Soft brushed inside."
816111,Short-sleeved sports tops in fast-drying functional fabric with good air permeability to wick away moisture. Some of the polyester content of the tops is recycled.
816746,"Sports trousers in a rustle weave made from recycled polyester. High waist with wide, covered elastication and an elastic drawstring. Side pockets and tapered legs with an elastic drawstring at the hems."
816752,"Backpack in nylon with a handle at the top and a roll-top opening with an adjustable tab and plastic fastener. Adjustable, padded shoulder straps and a padded mesh back plate. Lined. Size 13x28x57 cm (when open)."
816940,"3/4-length running tights in fast-drying functional fabric with ventilating mesh sections on the legs. High, elasticated waist with a concealed drawstring and a concealed key pocket in the waistband."
817109,"Sports socks in fine-knit, fast-drying functional yarn with a ribbed shaft and elasticated tops."
817554,"Running tights in fast-drying functional fabric with reflective details. Wide waistband with a concealed drawstring, a zipped key pocket at the back, and a zip at the hems."
817820,"Sports trousers in sweatshirt fabric. High waist with wide elastication and a drawstring, side pockets and tapered legs. The polyester content of the trousers is recycled."
818391,"3/4-length running tights in fast-drying functional fabric. High, elasticated waist with a concealed drawstring and a concealed key pocket in the waistband, and ventilating mesh sections on the legs."
818403,"Sports bra in fast-drying functional fabric with jacquard-patterned details. Wide shoulder straps, a low cut at the back and a wide, ribbed hem. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility."
818974,"Knee-length shorts in fast-drying functional fabric with an elasticated, drawstring waist and contrasting colour side stripes."
820100,"Top in soft pile with a high collar, zip at the top, dropped shoulders and long sleeves. Zipped chest pocket in woven fabric, diagonal side pockets and an elasticated trim around the collar, cuffs and hem."
820635,"Padded gilet in windproof, water-repellent functional fabric with a concealed stand up collar and hood with an elastic drawstring. Taped zip down the front with a chin guard, zipped, fleece-lined side pockets and a concealed elastic drawstring at the hem. Lined."
820972,"Sleeveless, calf-length, fitted jumpsuit in fast-drying functional fabric with a round neck at the front and deep V-neck at the back. Wide shoulder straps and cups with removable inserts that provide good support. Lined at the top. The polyester content of the jumpsuit is recycle."
821513,"Sports bra in fast-drying functional fabric with narrow, adjustable shoulder straps and lined cups with removable inserts that shape the bust. Narrow, concealed elastication at the top and covered elastication at the hem. Medium support. The polyester content of the bra’s outer fabric and lining is recycled."
821746,Sports tights in fast-drying functional fabric with a high waist and wide panel to hold in and shape the waist. Sculpting seams at the back that showcase the body’s physique. Key pocket in the waistband.
822101,Leg warmers in a soft rib knit with an opening for the heels. The polyester content of the leg warmers is recycled.
822126,"Track jacket in fast-drying functional fabric with a mesh-lined, drawstring hood and zip down the front. Kangaroo pockets, long raglan sleeves and ribbing at the cuffs and hem."
822850,"Short gilet with a quilted, lightly padded front, small ribbed stand-up collar and a zip down the front. Front pockets with a concealed zip and a jersey back with a brushed, thermal inside. Wide ribbing around the armholes and hem. Lined front."
822888,"Boxy-style top in lightweight sweatshirt fabric with a round neckline, low dropped shoulders, long sleeves and ribbing at the cuffs and hem."
823212,"Oversized parka in lightweight, windproof functional fabric made from recycled polyester. Hood with an elasticated drawstring, a zip down the front, and front pockets. Dropped shoulders, long sleeves with an elasticated drawstring down the sides and covered elastication at the cuffs, and a single back vent. Unlined."
823588,Cycling shorts in fast-drying functional fabric with ventilating mesh sections. High waist with a wide waistband containing a key pocket.
824063,"Sports jacket in sturdy jersey with sections in a double layer of woven fabric on the hood and sleeves. Mesh-lined hood with a drawstring, and a taped zip down the front with a chin guard. Long raglan sleeves with a mesh section and elastication at the cuffs. Large side pockets with a concealed zip in the side seams. Gently rounded and slightly longer at the back. Regular Fit."
824208,"Sports bralette in fast-drying functional fabric with a zip down the front, wide shoulder straps and cups with removable inserts that shape the bust. Light support."
824249,"Cropped, boxy-style sports top in sweatshirt fabric made from a cotton blend with dropped shoulders and long sleeves. Ribbing around the neckline and cuffs, and a drawstring at the hem."
824742,"Fully lined swimsuit with cut-out details at the sides and a partially open back. Shoulder straps that join to form a racer back, and medium coverage at the back."
824928,"Ankle-length running tights in fast-drying functional fabric with a brushed thermal inside. Regular waist with a concealed drawstring, an open pocket on one leg, and a zip at the hems. Reflective details."
825084,"Ankle-length sports tights in fast-drying functional fabric with hole-patterned details. High waist with a wide, ribbed waistband. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
825243,"Sports trousers in a sturdy cotton weave with an elasticated, drawstring waist. Side pockets with a taped zip, flap back pockets and gently tapered legs with elastic detailing at the hems."
825246,"Jacket in water-repellent functional fabric with mesh inside. High collar, a hood with an elastic drawstring, and zip and wind flap with a hook and loop fastening down the front. Yoke at the back, flap chest pockets and zipped side pockets. Long sleeves with an adjustable tab and hook and loop fastening at the cuffs, ventilating holes with metal eyelets under the arms, and an elastic drawstring at the hem. Slightly longer at the back. Unlined. The jacket has a water-repellent coating without fluorocarbons."
825318,"Cropped, sleeveless sports top in fast-drying functional fabric with a twisted detail at the hem."
825786,"Lightweight running jacket in windproof functional fabric with reflective details. Hood with an elastic drawstring at the back, zip down the front and a ventilating yoke and small zipped pocket at the back. Long raglan sleeves with narrow elastication at the cuffs, and an elastic drawstring at the hem. Slightly longer at the back. Unlined. Size of pocket 10.5x18.5 cm."
826120,"Lightweight running shorts in fast-drying functional fabric layered over a pair of short running tights. Regular, elasticated waist with a concealed drawstring. Reflective details."
826850,"Sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with wide, elasticated ribbing. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
826865,"Sports bralette in fast-drying functional fabric with jacquard-patterned details. Wide shoulder straps, a low cut at the back and a wide, ribbed hem. Light support. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility."
826926,Running cap in woven fabric with decorative grosgrain trims on top and an adjustable hook and loop fastening at the back. Partly lined in contrasting colour mesh.
827083,"Sports vest top in burnout-patterned, fast-drying functional fabric with sheer sections. Loose fit."
827184,"Ankle-length track pants in sweatshirt fabric made from a cotton blend. High waist with covered elastication and a concealed drawstring, and discreet pockets in the side seams. Decorative flatlock seams at the back, and tapered legs with covered elastication at the hems."
827234,"Popover jacket in windproof, water-repellent functional fabric with reflective details. Mesh-lined hood, a zip at the top with a chin guard, and long raglan sleeves with ventilation holes under the arms and an adjustable tab with a hook and loop fastening at the cuffs. Mesh-lined kangaroo pocket with a zip at each side, and an elastic drawstring at the hem. Slightly longer at the back. Mesh lining. The jacket has a water-repellent coating without fluorocarbons."
827256,"Sports shorts in woven fabric with an elasticated, drawstring waist. Diagonal side pockets, a back pocket with a concealed zip and a flap leg pocket containing a smaller zipped pocket. Mesh lining."
827935,"Fully lined sports bra in fast-drying functional fabric with gathered seams at the front and smocking at the sides. Cups with removable inserts that shape the bust, double, adjustable shoulder straps and concealed elastication at the hem. Light support. The polyester content of the bra is recycled."
828151,"Sports unitard in fast-drying functional fabric with wide shoulder straps, a seam under the bust and visible flatlock seams. The unitard has an integral sports bra with removable inserts that shape the bust and provide good support, and an elastic hem. The polyester content of the unitard’s outer fabric is recycled."
829308,"3/4-length sports tights in fast-drying functional fabric with a high waist, wide waist panel and open pocket on one leg."
829577,"Short, wide, short-sleeved sports top in printed, fast-drying mesh layered over a vest top with a racer back."
829579,Sports top in fast-drying functional fabric with double shoulder straps and a racer back with a cut-out section at the back. Elasticated hem with a with a text motif. Lined.
829581,"Double-layered sports top in fast-drying functional fabric and mesh with a print motif on the front, racer back and cap sleeves."
829784,Sports tops in fast-drying functional fabric with a mesh racer back and an elasticated hem. Lined at the front.
829882,"Sports shorts in crisp, fast-drying functional fabric. High waist with wide, covered elastication and an elastic drawstring, and side pockets."
831568,Sports tights in fast-drying functional fabric with inset glossy and mesh sections on the legs. Regular waist with wide elastication and a concealed key pocket in the waistband.
831739,"Sports top in stretch, fast-drying functional fabric with a stand-up collar, zip at the front with a chin guard, and a yoke at the back. Low dropped shoulders and long sleeves with thumbholes at the cuffs. Rounded and slightly longer at the back."
831848,"Wide sports tops in fast-drying functional fabric, one with a print motif on the front. Cap sleeves and a rounded hem. Longer at the back."
832723,"Sports hoodie in sturdy jersey with a print motif, high collar and mesh-lined, drawstring hood. Mesh-lined kangaroo pocket, long raglan sleeves with seams, and ribbing at the cuffs and hem."
833357,Lightweight running cap in woven fabric with a mesh sweatband and an adjustable hook and loop tab at the back.
834412,Cycling shorts in fast-drying functional fabric. High waist with a wide waistband containing a key pocket.
836109,3/4-length sports tights in fast-drying functional fabric with an elasticated waist.
836115,3/4-length sports tights in fast-drying functional fabric with an elasticated waist.
836327,"Sports tights in ribbed, fast-drying functional fabric with a high waist and wide waist panel. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
836827,"Fitted sports vest top in fast-drying functional fabric with a ventilating mesh section at the top. Integral sports bra with removable inserts that shape the bust and provide good support, an elastic hem and a racer back with a cut-out section. The polyester content of the top is recycled."
837141,"Slightly shorter, boxy-style sports top in soft, fast-drying jersey with short sleeves. The polyester content of the top is recycled."
837159,"Short-sleeved body in fast-drying functional fabric with a low-cut back, V-neck with gathers at the top and a lined gusset."
838121,"Fully lined sports tops in soft, fast-drying functional fabric, one with a patterned front. V-neck with narrow shoulder straps that join at the back, and an elasticated hem."
838163,Set with a sports top and short tights in fast-drying functional fabric. Straight-cut top with short sleeves and a rounded hem. Longer at the back. Tights with a panel at the waist.
838167,Short sports tights in fast-drying functional fabric with a wide waist panel. One pair with an all-over print.
838271,"Sports vest tops in fast-drying functional fabric with flatlock seams, a racer back and twisted side seams."
838825,"Cropped, sleeveless sports top in fast-drying functional fabric with a small stand-up collar and racer back. Integral sports bra with removable inserts that shape the bust and provide good support, and an elasticated hem."
839579,Sports trousers in fast-drying functional fabric with elasticated ribbing at the waist and tapered legs with ribbed hems. The polyester content of the trousers is recycled.
839752,"Patterned swim top with a small stand-up collar, long raglan sleeves and elasticated hem."
839998,"Sorts vest top in fast-drying functional fabric with an integral sports top. Narrow, double shoulder straps that cross at the back. The sports top has an elasticated hem."
840040,Cycling shorts in fast-drying functional fabric with a wide waistband.
840044,3/4-length sports tights in fast-drying functional fabric with flatlock seams and an elasticated waist.
840049,"Shorts in soft jersey made from a cotton blend with an elasticated waist, print motif on one leg and contrasting colour trims."
840052,Sports shorts in fast-drying functional fabric with elastication and a decorative drawstring at the waist. Layered over short jersey inner leggings.
840055,"Shorts in fast-drying functional fabric with an elasticated, drawstring waist and short slits at the hems."
840203,Ankle-length sports tights in fast-drying functional fabric with a regular waist. Wide waistband to hold in and shape the waist and with a concealed key pocket. The polyester content of the tights is partly recycled.
840774,Fitted sports vest top in ribbed fast-drying functional fabric with a racer back.
841152,"Sports jacket in sturdy jersey with a reflective print at the back of the neck. Mesh-lined hood with a decorative drawstring, and a zip down the front with a chin guard. Chest pocket with a concealed zip, side pockets, and narrow, elasticated trims in a contrasting colour at the cuffs and back of the hem. Slightly longer at the back. The polyester content of the jacket is recycled."
842238,Loose-fitting sports vest top in fast-drying jersey with a racer back.
842361,Cropped sports vest top in fast-drying functional fabric. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility.
842966,"Long-sleeved sports top in fast-drying functional fabric. Reflective detail on the sleeves, thumbholes at the cuffs and a gently rounded hem. The polyester content of the top is recycled."
842992,Sports vest top in fast-drying functional fabric with a shimmering metallic print on the front and narrow shoulder straps that join at the back.
849753,"Sports trousers in sturdy jersey with an elasticated drawstring waist and side pockets with a concealed zip. Legs with taped details, a small reflective print at one side and ribbed hems. The polyester content of the trousers is recycled."
849883,"Sports bra in fast-drying functional fabric with a ribbed section at the front, a mesh racer back and a wide elastic hem with embossed text. Medium support. The polyester content of the bra is recycled."
849886,"Sports bra in ribbed, fast-drying functional fabric. Lined cups with removable inserts that shape the bust and a racer back. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility. The polyamide content of the bra is recycled."
849942,"Sports bra in fast-drying functional fabric with removable inserts, decorative gathers at the front and smocking at the sides. Double, adjustable spaghetti shoulder straps and wide, concealed elastication at the hem. Light support."
850040,"Lightweight, 3/4-length track pants in fast-drying functional fabric with a regular waist, wide waist panel, side pockets and tapered legs with cuffed hems. The polyester content of the track pants is recycled."
850828,"High-waisted sports tights in fast-drying functional fabric with a wide waistband at the top and wide, taped reinforcements down the legs for extra support. Concealed key pocket in the waistband."
851094,Sports vest top in ribbed fast-drying functional fabric made from recycled polyester with short slits in the sides. Longer at the back.
851318,"Running tights in fast-drying, breathable functional fabric with covered elastication and a concealed drawstring at the waist. Wrapover key pocket at the top, ventilating mesh sections at the back of the knees, and reflective details."
851370,"Fully lined sports bra in fast-drying functional fabric with a gentle V-neck and cut-out detail at the front. Cups with removable inserts that shape the bust, and covered elastication at the hem. Medium support."
851374,"Sports bra in fast-drying functional fabric with a lined front, racer back and wide elastic hem. Medium support."
851582,"Running shorts in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist layered over a pair of short running tights that have a leg pocket. Reflective details. Key pocket with a concealed zip at the back. Size of key pocket approx. 9x20 cm. Size of leg pocket approx. 6x15 cm."
851774,"Fully lined sports bra in extra-sturdy, fast-drying functional fabric that shapes and sculpts the bust. Removable inserts, a racer back and a wide, double-layered hem with a scalloped edge. Extra firm support."
851797,"Ribbed yoga top in fast-drying jersey with long sleeves, a wrapover front and wide ties at the waist."
852174,Fully lined sports bralette in ribbed microfibre with wide ribbing at the hem and lined cups with removable inserts that shape the bust. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility. Light support.
852381,Shorts in fast-drying functional fabric. High waist with a wrapover front.
852435,Sports tights in fast-drying functional fabric with a wide waistband and a shimmering metallic print on the legs.
852584,"High-waisted, ankle-length sports tights in fast-drying functional fabric. Wide panel to hold in and shape the waist. Concealed key pocket in the waistband."
852585,Ankle-length sports tights in fast-drying functional fabric with mesh sections. High waist with a wide waist panel.
852636,"Sports shorts in fast-drying jersey with covered elastication and a drawstring at the waist, a concealed key pocket in the waistband and rounded hems with short slits in the sides."
852663,"Ankle-length sports tights in fast-drying functional fabric with a sculpting effect on the tummy, hips and legs. Flatlock seams and a high waist with a wide waist panel."
853881,"Sports shorts in fast-drying functional fabric with a regular elasticated, drawstring waist, mesh key pocket in the waistband and short slits at the hems."
853889,Ribbed cycling shorts in fast-drying functional fabric. High waist with a wide waistband containing a key pocket.
853916,"Cycling shorts in fast-drying functional fabric with a sculpting effect on the tummy, hips and legs. High waist with a wide waist panel."
853920,3/4-length sports tights in fast-drying functional fabric. High waist with a wide waist panel containing a concealed key pocket.
853992,Sports tights in fast-drying functional fabric with a waist panel and flared legs.
854043,"Sports bralette in ribbed, fast-drying functional fabric with wide shoulder straps and lined cups with removable inserts that shape the bust. Racer back with a cut-out detail. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility. Light support."
854082,"Cropped, sleeveless sports top in fast-drying functional fabric with a twisted detail at the hem."
854532,"Ankle-length sports trousers in a crisp nylon weave. High waist with wide, covered elastication and a drawstring, diagonal side pockets and tapered legs."
854550,"Popover jacket in a crisp, shimmering metallic nylon weave. Mesh-lined hood with an elastic drawstring, a zip at the top with a chin guard, and a loose, ventilating yoke at the back. Long raglan sleeves with wide elastication at the cuffs, a kangaroo pocket and a concealed, elasticated drawstring at the hem. Mesh lining."
854663,"Fitted sports vest top in ribbed, fast-drying functional fabric with a racer back."
855216,Fine-knit trainer socks in fast-drying functional fabric with a slightly higher shaft at the heel for optimum comfort.
856270,"Cropped sports top in fast-drying functional fabric with jacquard-patterned details, long sleeves, and wide ribbing at the hem. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility."
857661,"Sleeveless hoodie in fast-drying functional fabric with a mesh-lined, drawstring hood and yoke at the back. Small print motif on the front, a kangaroo pocket and short slits in the sides."
857708,"Vest top in soft, fast-drying mesh jersey with a racer back."
857896,Sports shorts in fast-drying functional fabric layered over a pair of short sports tights. High waist with a wide waistband containing a key pocket. The polyester content of the outer fabric of the shorts is recycled.
857901,"Fully lined sports bra in fast-drying functional fabric with wide, taped reinforcements under the bust for extra support. Racer back and concealed elastication at the hem. Extra firm support."
858294,"Sports popover jacket in fast-drying functional fabric with a drawstring hood, stand-up collar and zip at the top. Mesh-lined back with a loose, ventilating yoke, and ribbing with thumbholes at the cuffs. Concealed, elasticated drawstring at the hem."
858407,One-shoulder sports bra in fast-drying functional fabric with a wide elasticated hem. Lined. Light support.
858912,Running top in fast-drying functional fabric with taped details at the hem and short raglan sleeves with reflective details. Slightly longer at the back.
859025,Short-sleeved sports top in airy jersey with a print motif and slits in the sides. Longer at the back.
860239,"Jacket in jersey made from a polyester and cotton blend with a print motif on the chest. Mesh-lined hood with an elastic drawstring, zip down the front and long raglan sleeves with taped details and ribbed cuffs. Mesh-lined side pockets with a concealed zip. The polyester content of the jacket is partly recycled."
860241,"Sports trousers in heavy jersey with an elasticated, drawstring waist and side pockets with a concealed zip. Ventilated mesh section at the crotch and tapered legs with ribbed hems. The polyester content of the trousers is recycled."
860274,"Sports shorts in fast-drying functional fabric with an elasticated, drawstring waist and zipped, diagonal side pockets."
860815,"Boxy-style sports top in soft sweatshirt fabric made from a cotton blend. Hood with an elastic drawstring, long raglan sleeves and ribbing at the cuffs and hem. Soft brushed inside."
861737,"Sports shorts in heavy jersey made from a cotton blend with taped details. Elasticated waist, a slightly lower crotch with a ventilating mesh section, and zipped side pockets."
861778,"Sports bralette in fast-drying functional fabric. Wide shoulder straps, lined cups with removable inserts that shape the bust, and a racer back. Medium support. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility."
861803,"Short, fitted sports top with a racer back and elasticated hem. The sports top is designed with the minimum number of seams for a more comfortable fit and increased mobility."
861850,Sports socks in fast-drying functional yarn with ventilating hole-knit sections over the feet.
861851,Sports socks in fast-drying functional yarn with ventilating hole-knit sections over the feet. The polyester content of the socks is recycled.
862054,Cropped track jacket in fast-drying functional fabric with flatlock seams. Stand-up collar and a zip down the front with a rubber tab for a good grip. Long raglan sleeves and concealed elastication at the hem. The polyester content of the jacket is partly recycled.
862063,Cropped sports vest top in jersey with a racer back and a seam with a wide flounce at the hem.
862103,"Sports jacket in jersey with a zip down the front and a lined hood with elastic drawstrings. Long sleeves with elastication at the cuffs, zipped chest pockets with taped details and welt side pockets. Elastication at the back of the hem. The polyester content of the jacket is partly recycled."
862104,"Sports joggers in jersey made from a cotton blend with taped details. Elasticated waist, a slightly lower crotch with a ventilating mesh section, and zipped side pockets for safe storage of small items."
862105,"Track jacket in heavy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring and plastic cord stopper. Chest pocket with a concealed zip, discreet side pockets, ribbing at the cuffs, and narrow elastication at the back of the hem. Slightly longer and rounded at the back."
862106,"Sports joggers in heavy jersey with taped details. Elasticated, drawstring waist and zipped side pockets. Tapered legs with shaping seams at the knees for added mobility and wide ribbing at the hems. The polyester content of the joggers is recycled."
862122,Sports socks in fast-drying functional yarn with ventilating hole-knit sections over the feet and an ankle-height shaft with reflective details. The polyester content of the socks is recycled.
862174,"Sports bandeau top in ribbed, fast-drying functional fabric. Lined cups with removable inserts that shape the bust and detachable, adjustable shoulder straps. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility."
862271,"Fully lined sports bra in fast-drying functional fabric with a twisted detail and small opening at the front. Wide, adjustable shoulder straps and an elasticated hem. Light support."
862379,One-shoulder sports bra in ribbed microfibre with one wide shoulder strap and wide ribbing at the hem. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility.
862380,"Short skirt in lightweight, fast-drying functional fabric with short inner tights. The skirt has an elasticated waist and pleats for added mobility and a laser-cut hem."
862453,"Fully lined, ribbed sports bra in fast-drying functional fabric with a deep V-neck and removable inserts that shape the bust. Wide, elastic shoulder straps that cross at the back and wide, covered elastication at the hem. Light support."
862821,Sleeveless sports top in fast-drying functional fabric with ventilating mesh sections and a racer back. Rounded and slightly longer at the back.
862837,Set with a vest top and shorts in fast-drying functional fabric. Vest top with a racer back. Shorts with a contrasting colour waistband.
863103,Running cap in woven fabric with a soft terry sweatband inside and an adjustable plastic fastener at the back.
863284,"Ankle-length sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with a wide, elasticated waistband. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
863287,Sports trousers in fast-drying functional fabric. Regular waist with covered elastication and tapered legs with sewn-in creases and ribbed hems.
863290,Ankle-length sports tights in fast-drying functional fabric with inset mesh sections. High waist with a wide waistband containing a concealed key pocket. The polyester content of the tights is recycled.
863622,"Short skirt in lightweight, fast-drying functional fabric layered over short sports tights. The skirt has a wide, bonded waistband with a scalloped edge that holds in and shapes the waist. The sports tights have a handy mobile phone pocket on one leg. Some of the polyester content of the skirt is recycled."
863797,"Cycling shorts in ribbed, fast-drying functional fabric designed with the minimum number of seams for a more comfortable fit and increased mobility. High waist with a wide waist panel."
864515,Running cap in woven fabric with a soft terry sweatband inside and an adjustable plastic fastener at the back.
864846,Sports vest tops in fast-drying functional fabric with a racer back.
865086,"Sports bras in fast-drying functional fabric with a lined front, racer back with sections in ventilating mesh, and a wide elasticated hem. Medium support."
865142,"Cropped sports top in fast-drying mesh with a rib-trimmed neckline, long sleeves and raw edges at the cuffs and hem."
865202,"Sports shorts in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist and concealed pockets in the side seams. Unlined."
865474,"Running trousers in fast-drying functional fabric designed to help keep you dry and cool while exercising. Elastication and a concealed drawstring at the waist, zipped, mesh-lined side pockets, tapered legs with a zip at the hems, and reflective details."
865477,"Lightweight shorts in fast-drying functional fabric with internal elastication and a drawstring at the waist, zipped side pockets and rounded hems with wrapover sides. The polyester content of the shorts is partly recycled."
865572,"Running cap in woven fabric with a mesh back, terry sweatband and an adjustable plastic fastener at the back."
865674,"Track jacket in fast-drying functional fabric with a stand-up collar and zip down the front. Long sleeves with gathered seams and thumbholes at the cuffs, and discreet side pockets with a zip. Rounded and slightly longer at the back."
865911,"Lightweight jacket in windproof functional fabric made from recycled polyamide. Hood with an elastic drawstring, a zip down the front, side pockets with a concealed zip and an elastic drawstring at the cuffs and hem."
865912,"High-waisted track pants in fast-drying functional fabric with an elasticated, drawstring waist, discreet side pockets with a concealed zip, and tapered legs with elasticated cuffs. The polyester content of the track pants’ outer fabric is recycled."
865914,"Short, boxy jacket in water-repellent functional fabric with a stand-up collar that has a concealed zip with a fold-up hood inside. Zip down the front with a chin guard, front pockets, long raglan sleeves and covered elastication at the cuffs and hem. The jacket has a water-repellent coating without fluorocarbons."
865915,"Outdoor trousers in woven fabric made from recycled polyamide. High waist with covered elastication and an elastic drawstring. Side pockets, flap leg pockets and tapered legs with elasticated hems."
865956,Waist bag in nylon with a zip at the front and an adjustable waist strap with a plastic fastener. Lined. Depth 7 cm. Height 10.5 cm. Width 20 cm.
866171,"Fully lined bikini top with removable inserts that shape the bust and provide good support. Narrow cut with cut-out sections at the sides, a mesh racer back with a zip that has a long tab, and covered elastication at the hem."
