product_code,detail_desc
853276,Fitted top in mesh with a round neckline and long sleeves.
853299,"Short top in soft sweatshirt fabric with a decorative knot detail at the front hem. Dropped shoulders, long sleeves and ribbing around the neckline and cuffs. Soft brushed inside."
853554,"Trenchcoat in an airy weave made from a modal blend with notch lapels, buttons at the front and a detachable tie belt at the waist. Long sleeves with a tab and button at the cuffs, side pockets, and a single back vent. Unlined."
853559,"Biker jacket in imitation suede with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, long sleeves with sturdy ribbed jersey undersides, and a zip at the cuffs. Lined."
853589,Top in soft cotton jersey with short puff sleeves.
853654,Elastic scrunchies in soft velour.
853680,"Ribbed top in an airy viscose blend with a V-neck, lacing at the front, dropped shoulders and short sleeves."
853752,"Short, fitted dress in glittery jersey with short sleeves and narrow ribbing around the neckline. Unlined."
853807,"Jazz trousers in ribbed jersey with a slight sheen. High waist with concealed elastication, and straight-cut legs with flared hems."
853847,"Joggers in soft denim made from a Tencel™ lyocell blend. High, elasticated drawstring waist, fake fly, diagonal side pockets and back pockets. Relaxed fit with straight legs and elasticated hems."
853886,"Short clown dress in patterned velour with a deep neckline, pompoms at the front and short puff sleeves with concealed elastication. Opening with a button at the back of the neck and a collar that is attached at the back of the neck, made of a double layer of wide flounces in an airy weave with a contrasting colour trim. Seam at the waist with an elastic waistband in a contrasting colour and a jersey-lined balloon skirt."
853970,"Blouse in airy, pattern-weave viscose with a collar, buttons down the front and a yoke at the back. Low dropped shoulders, long puff sleeves with narrow elastication at the cuffs, and a gently rounded hem. Slightly longer at the back. Unlined."
854020,"Chinos in cotton twill with a soft, brushed finish. High waist with a detachable fabric belt, zip fly and button, side pockets, a fake welt back pocket and slightly wider, tapered legs."
854021,"High-waisted trousers in a soft cotton weave with a detachable tie belt, front pockets and tapered legs with a tab and metal D-rings at the hems."
854075,"Straight-cut, double-breasted jacket in woven fabric with notch lapels, flap front pockets and decorative buttons at the cuffs. Lined."
854223,"Straight-cut shirt in a soft, patterned viscose weave with a collar and buttons down the front. Long sleeves with narrow, buttoned cuffs, and a rounded hem."
854365,"Short skirt in cotton twill with a zip fly, button at the waist, front pockets and flap patch pockets at the sides. Unlined."
854573,"Shirt in washed, stretch denim with a collar, press-studs down the front and flap chest pockets with a press-stud. Long sleeves with press-studs at the cuffs, and a gently rounded hem."
854602,"Longer-style, straight-cut jacket in stretch jersey with notch lapels, patch front pockets and no fasteners. Unlined."
854631,"Straight-cut shirt in a soft weave with a collar, V-neck opening and buttons down the front. Long sleeves with buttoned cuffs, and slits in the sides. Slightly longer at the back."
854754,"Oversized top in cotton sweatshirt fabric with a jersey-lined, drawstring hood, low dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
854780,"Ankle-length trousers in an airy viscose weave. High waist with covered elastication, a small frill trim and decorative ties, side pockets and slightly wider, tapered legs."
854809,"Oversized, calf-length dungaree dress in cotton twill. Relaxed, straight style with straps that fasten at the front with a button, an open chest pocket, large patch front pockets, a back pocket and a loop at one side. Unlined."
854812,"Calf-length skirt in jersey made from a viscose blend. High waist with covered elastication, and a slit at the back. Unlined."
854818,"Short, fitted skirt in stretch jersey with covered elastication at the waist."
854854,"Short skirt in a slightly stretchy, patterned weave with a wrapover, pleated front and adjustable tab with a metal fastener at one side. Concealed buttoning on the inside of the waistband and shaping darts at the back. Unlined."
854883,"Maxi dress in softly draping viscose jersey with narrow, tie-top shoulder straps. Unlined."
854885,"Sleeveless, calf-length dress in soft cotton jersey with a round neckline. Straight cut with a slit in one side. Unlined."
854967,"Jacket with a collar, press-studs down the front and a yoke at the back. Flap chest pockets with a press-stud and patch front pockets. Long sleeves with buttoned cuffs and a detachable tie belt at the waist. Unlined."
855154,"Open jacket in airy, crinkled viscose with low dropped shoulders and wide, 3/4-length sleeves."
855180,"Short, straight-cut dress in washed cotton denim with a zip at the back, elbow-length puff sleeves and narrow cuffs with a covered button."
855235,"Blouse in frill-trimmed, crinkled jersey with a small, smocked stand-up collar and an opening with buttons at the back of the neck. Long sleeves with elastication at the cuffs, an elasticated seam at the waist and circular peplum."
855239,"Long-sleeved top in soft cotton jersey. Round neckline with a narrow, ribbed trim and dropped shoulders."
855317,Boxy-style T-shirt in organic cotton jersey with a print motif on the front.
855531,"Blouse in an airy viscose weave with a low neckline and decorative, covered buttons down the front. Long puff sleeves with narrow elastication at the cuffs and a tie detail at the front of the hem."
855610,"Shortie briefs in soft jersey made from a cotton blend with an elasticated mid waist, lined gusset, low-cut legs and full coverage at the back."
855616,"Loose-knit jumper in tape yarn. Deep neckline at the back with a twisted detail, dropped shoulders and long sleeves with ribbing at the cuffs."
855686,Cropped top in ribbed cotton jersey with a round neckline and long sleeves.
855748,"Straight-cut shirt jacket in washed, lightweight cotton twill with a collar, buttons down the front and a yoke at the back. Flap chest pockets, long sleeves with buttoned cuffs, and a rounded hem."
855793,"Short, fitted T-shirt in cotton jersey with a round, rib-trimmed neckline."
855816,"Short dress in crinkled jersey with a sweetheart neckline, short puff sleeves with gathered elastication, a seam at the waist and a flared skirt. The polyester content of the dress is partly recycled."
855823,"Sleeveless, fitted, knee-length dress in jersey crêpe. Straight cut at the top, narrow shoulder straps and a slit at the front. Unlined."
855827,"Short dress in a patterned viscose weave with a V-neck, cap sleeves and a wrapover front that fastens with a concealed press-stud and ties at the waist. Unlined."
855834,"Short dress in an airy weave with a deep, flounce-trimmed V-neck and sewn-in wrapover with a concealed press-stud at the front. Short puff sleeves with smocking and frill trims, and flounced trims down the front and around the hem. Jersey lining."
855928,"Waistcoat in washed cotton denim with a collar, buttons down the front, flap chest pockets with a button and welt front pockets."
855993,"Top in soft sweatshirt fabric with a text print on the front, low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
856001,"Jacket in an airy, patterned weave with dropped shoulders, 3/4-length sleeves and a narrow, detachable tie belt at the waist. The polyester content of the jacket is partly recycled."
856050,"Blouse in airy, crinkled plumeti chiffon with a collar, buttons down the front and long sleeves with buttoned cuffs. Relaxed fit with a straight hem."
856075,Hair grips in metal decorated with rhinestones. Length 7 cm. Width approx. 1.5 cm.
856107,"Short-sleeved top in big hole mesh with a round, rib-trimmed neckline."
856173,Top in patterned mesh. Short puff sleeves with smocked trims.
856258,"Jumper in a fine knit with a supersoft, brushed finish. V-neck with a wide lace trim, gently dropped shoulders and long sleeves."
856290,"High-waisted shorts in cotton twill with a detachable tie belt, zip fly and button, patch front pockets and open back pockets."
856304,"Cardigan in a soft rib knit with low dropped shoulders, long sleeves and a wrapover front with concealed ties at one side and a belt with D-rings at the other."
856440,"Short dress in a softly draping weave with a collar, V-neck, concealed buttons down the front and a tie belt at the waist. Long sleeves, buttoned cuffs, and a rounded hem. Unlined."
856522,"Jazz trousers in ribbed jersey with a slight sheen. High waist with concealed elastication, and straight-cut legs with flared hems."
856786,"Short dress in patterned plumeti chiffon with short, softly draping sleeves and an open section at the back with a covered button at the back of the neck. Gathered seam under the bust, a concealed zip at the back and a gently flared skirt. Lined in jersey made from recycled polyester."
856787,"Short dress in a lightly crinkled viscose weave with decorative embroidery and a V-shaped opening with covered buttons and twisted, tasselled ties at the front. Long sleeves with inset trims and narrow elastication at the cuffs. Gathered seams at the waist and hem for added width. Unlined."
856793,"Calf-length dress in a patterned crêpe weave with a V-neck, gathers at the shoulders and short sleeves. Seam at the waist with a drawstring at the sides and gathered seams on the skirt for added width and soft draping. Unlined."
856797,"Calf-length dress in a patterned crêpe weave with a V-neck and button placket. Smocked seam at the waist, a concealed zip in one side and 3/4-length sleeves with smocking and a frill trim at the cuffs. Unlined."
856806,"Short dress in a cotton weave with broderie anglaise. Sweetheart neckline with narrow elastication at the back, and covered buttons down the front. Short puff sleeves with covered elastication around the shoulders and hems. Concealed zip in one side, a seam at the waist that is elasticated at the back, and a gently flared skirt with a wide flounce at the hem. Partly lined."
856812,"Calf-length lace dress with buttons at the top and a square neckline with a smocked edge and small frill trim. Short puff sleeves with narrow, covered elastication at the hems, and a flared skirt with seams that have small frill trims, and an overlocked hem. Underdress with adjustable shoulder straps."
856816,Short dress in a viscose weave. Wrapover top with a concealed hook-and-eye fastening and wide ties at the waist. Short puff sleeves with narrow elastication and a frill trim. Cut-out section at the front and a skirt with narrow elastication at the waist and a shorter tier layered over the top. Unlined.
856818,"Calf-length dress in a crinkled weave with an embroidered pattern. V-neck with ties at the neckline, a smocked seam at the waist and long, slightly wider sleeves with narrow covered elastication at the cuffs. Jersey lining made from recycled polyester."
857007,"Short, 5-pocket skirt in washed denim with hard-worn details, a high waist and zip fly with a button."
857163,Leggings in soft cotton jersey with a high elasticated waist.
857427,"Sleeveless blouse in woven fabric with a collar, buttons down the front, yoke with a pleat at the back, and a gently rounded hem with short slits in the sides. Unlined."
857477,"Dungaree shorts in cotton twill with an open chest pocket, adjustable straps with metal fasteners, and buttons at the sides. Fake fly, patch front pockets, back pockets and sewn-in turn-ups at the hems."
857778,"Jumper in loose-knit tape yarn with a wide neckline, dropped shoulders, long sleeves with sewn-in turn-ups, and a rounded hem. Longer at the back."
857924,"Short shirt dress in a patterned viscose weave with a collar, concealed buttons down the front and a yoke at the back. Detachable tie belt at the waist, long sleeves with narrow, buttoned cuffs, and a gently rounded hem."
858225,"High-waisted, block-coloured jeans in soft, superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
858305,"Ankle-length jumpsuit in a softly draping, patterned viscose weave with a square neckline and short sleeves with covered elastication. Buttons down the front, a seam at the waist with a detachable tie belt and wide, straight legs. Unlined."
858678,"Oversized jacket in washed cotton denim with a collar, buttons down the front, dropped shoulders and long sleeves. Chest pockets, patch front pockets and a seam at the waist with a concealed drawstring."
858692,"5-pocket shorts in stretch cotton twill. Slightly looser fit with a high waist, zip fly and button and wide legs."
858883,"Blouse in a crêpe weave with a deep V-neck, long trumpet sleeves and a concealed zip in one side. Seam at the waist with a peplum and detachable belt."
858895,"Jumper in a soft, rib-knit cotton blend with low dropped shoulders and long sleeves."
858983,"Oversized boiler suit in a cotton crêpe weave with notch lapels, buttons at the top, dropped shoulders and short sleeves. Flap chest pockets, diagonal side pockets and an elasticated seam at the back of the waist. Fake fly, pleats at the front and straight, ankle-length legs."
859081,"Short, sleeveless dress in an airy cotton weave with notch lapels and concealed buttons down the front. Flap chest pockets and an adjustable belt with a plastic buckle at the waist. Unlined."
859092,"Sleeveless, fitted, calf-length dress in stretch denim with wide shoulder straps, off-centre buttons down the front and a seam at the waist."
859101,"Short, fitted dress in glossy jersey with a draped neckline, elastic spaghetti shoulder straps and a drawstring down each side that ties at the hem. Unlined."
859186,Calf-length skirt in an airy viscose weave with a high waist and buttons down the front. Unlined.
859205,"Cropped top in jersey crêpe with a deep V-neck, drawstring down the front for a draped effect and short, wide sleeves."
859208,Cropped top in crinkled jersey that can be worn as an off-the-shoulder top with a square neckline and short puff sleeves. Narrow elastication and a small frill trim at the top and around the sleeves and hem.
859270,"Blouse in a textured cotton weave with embroidery on the front, a small, gathered stand-up collar and a V-shaped opening with twisted ties that have pompom-decorated tassels. Long raglan sleeves with seams and pleats, and narrow, covered elastication at the cuffs."
859324,"Fitted, long-sleeved top in ribbed cotton jersey with a V-neck and drawstring down the front that ties at the hem."
859326,"Fitted, long-sleeved body in ribbed jersey with a round neck and cut-out section at the back. Concealed press-studs at the crotch, high cut legs and a high cut at the back."
859423,"Oversized jacket in washed cotton denim with a collar, buttons down the front and a yoke at the back. Dropped shoulders, long sleeves with buttoned cuffs, flap front pockets with a button and side pockets. Covered elastication at the back of the hem."
859529,"Calf-length skirt in a softly draping viscose weave. High, frill-trimmed waist with covered elastication and decorative buttons at the front, and side pockets. Longer at the back. Unlined."
859696,"Blouse in lightweight Tencel™ lyocell denim with an opening with a button at the back of the neck. Yoke with a frill trim at the front that continues over the shoulders, and 3/4-length sleeves with covered elastication and ties at the cuffs."
859703,"Boxy-style, oversized jacket in woven fabric with notch lapels, buttons down the front, patch front pockets and a single back vent. Unlined."
859708,"Straight-cut, lightly padded jacket in cotton twill with a stand-up collar, zip and wind flap with concealed press-studs down the front, and flap chest and front pockets with a press-stud. Quilted lining."
859940,"Wide, satin-covered Alice band with a pleated, braided decoration. Width 3 cm."
859996,"Wide, calf-length dress in cotton twill with adjustable straps, press-studs at the sides and two chest pockets, one with a flap and button. Unlined."
860030,Low-necked blouse in a cotton weave with broderie anglaise. Buttons down the front and 3/4-length puff sleeves with inset lace trims and narrow elastication and ties at the cuffs.
860204,Short dress in crinkled jersey with a wrapover front and seam at the waist with a round metal buckle and straps at one side. Long sleeves with elastication at the cuffs. The polyester content of the dress is partly recycled.
860246,"Sleeveless playsuit in a viscose crêpe weave with a V-neck, pompom trim at the top and narrow, adjustable shoulder straps that cross at the back. Covered buttons at the top, a wide, smocked seam at the waist and short, wide legs with lace-trimmed hems."
860302,"Plastic smartphone case with a detachable, adjustable fabric lanyard."
860305,"Cropped vest top in sturdy, ribbed jersey with a slight sheen."
860311,"Short dress in an embroidered crêpe weave with a V-neck, sewn-in wrapover at the front and short, wide sleeves with a drawstring to create a draped effect. Elasticated seam at the waist and a gently flared skirt. Scalloped edges around the neckline and hem. Partly lined."
860322,Top in soft cotton jersey with short puff sleeves.
860334,"Short, smocked, off-the-shoulder top in cotton jersey with short sleeves and overlocked edges."
860336,"Cropped top in cotton jersey with overlocked edges at the top and hem and narrow, ribbed shoulder straps."
860411,"Shorts in stretch cotton twill with a high waist, zip fly and button, back pockets, and short slits in the sides."
860480,"Long, V-neck dress in glittery jersey with narrow shoulder straps that cross and tie at the back. Low-cut back, a seam at the waist and a fitted skirt that flares at the hem. Jersey lining."
860489,"Short, V-neck dress in a viscose weave with short sleeves, buttons down the front and a flared skirt with gathered tiers. Unlined."
860498,"5-pocket, high-waisted, ankle-length jeans in washed cotton denim with hard-worn details. Sewn-on belt with metal rings, a zip fly and concealed hook-and-eye fastener, and straight legs."
860525,"Straight-cut top in an airy viscose weave with narrow, adjustable shoulder straps."
860546,"Calf-length dress in an airy viscose weave containing glittery threads with a frill-trimmed neckline that has a small opening and ties at the front. Short sleeves with narrow elastication and a frill trim, a smocked seam at the waist and a wide flounce at the hem. Unlined."
860549,"Calf-length dress in a viscose crêpe weave with embroidery at the top, narrow, adjustable shoulder straps and a concealed zip in one side. Gathered tiers on the skirt for added width and soft draping. Lined."
860585,Short dress in taffeta. Straight cut at the top with narrow shoulder straps and a concealed zip in one side. Seam under the bust and at the waist for added width and soft draping. Lined at the top.
860630,"Short blouse in a crinkled, patterned weave with a deep neckline and an opening with ties at the back of the neck. Short puff sleeves with elastication at the hems, and a seam at the hem that is elasticated at the back."
860646,"Cold shoulder blouse in a crêpe weave with narrow, adjustable shoulder straps and long sleeves. Double-layered flounce at the top and narrow elastication and a frill trim at the cuffs and hem."
860651,"Blouse in a cotton weave with broderie anglaise. Round neckline with an opening and button at the back of the neck, and short puff sleeves with smocked trims. Unlined."
860653,Short-sleeved shirt in a viscose weave with a resort collar and buttons down the front. Slightly longer at the front with ties at the hem.
860657,"Top in an airy weave with narrow, adjustable shoulder straps and gathered seams to create added volume and soft draping."
860658,"Blouse in a crinkled weave with lace trims and flutter sleeves. Round neck with a scalloped, crocheted trim and an opening with a button at the back of the neck. Unlined."
860663,"Oversized shirt in a viscose weave with a collar, buttons down the front, dropped shoulders and long sleeves with buttoned cuffs."
860761,"Long-sleeved, one-shoulder top in sweatshirt fabric with ribbing around the top, cuffs and hem. Soft brushed inside."
860833,"Oversized top in soft sweatshirt fabric. Relaxed fit with low dropped shoulders, extra-long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
860907,"Short dress in jacquard-patterned jersey with a V-neck, decorative buttons down the front and short, elasticated puff sleeves. Jersey lining."
860929,Hat in braided paper straw with a grosgrain band. Width of brim approx. 11 cm.
860948,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs with a slit at the hems. Some of the cotton content of the jeans is recycled."
860983,"Blouse in woven fabric with a V-neck, buttons down the front and long sleeves with gentle gathers at the shoulders and smocking at the cuffs."
860985,Fitted top in a rib knit with a wide V-neck front and back and long raglan sleeves.
861023,"Shirt in a soft viscose weave with a collar, buttons down the front, long sleeves and narrow, buttoned cuffs. Detachable fabric belt with metal rings at the waist, and a rounded hem."
861027,"Calf-length skirt in cotton twill. High waist with wide, covered elastication at the back and a zip fly with a button. Patch front pockets, back pockets and a slit at the back."
861095,"Short skirt in washed cotton denim. High waist with wide elastication at the back, a zip fly and button, and flap patch pockets at the sides."
861541,"Top in soft jersey made from a cotton and modal blend. Deep V-neck at the back with lacing that ties at the back of the neck, short puff sleeves with narrow elastication, and a seam at the hem with a flared peplum."
861565,"Ankle-length trousers in satin crêpe with a high, elasticated, drawstring waist, side pockets, flap leg pockets and elasticated hems."
861639,"Short dress in a viscose crêpe weave containing glittery threads with a wide neckline and wide, elbow-length raglan sleeves. Wide, colourful smocking around the neckline and waist, and decorative ties at the waist with pompoms and tassels. Gathered seams around the sleeves and hem for added width. Lined."
861728,A-line skirt in washed cotton denim with buttons down the front and vertical seams.
862249,"Shopper in transparent plastic with a trim, handles and shoulder strap in woven fabric. Depth 11 cm. Width 26 cm. Height 30 cm."
862333,Make-up bag in quilted nylon. Opening with a zip at the top. Lined. Depth 7 cm. Height 20 cm. Width 27 cm.
862336,"Small purse in grained imitation patent leather with a tab and press-stud fastening. Six card compartments, one with a transparent plastic window, a note compartment at one side and a zipped outer compartment. Length approx. 10.5 cm. Height approx. 9 cm. Lined in taffeta made from recycled polyester."
862439,"Short, fitted cardigan in a fine knit with a V-neck, buttons down the front and overlocked edges at the cuffs and hem."
862496,Oversized T-shirt in mesh with a trim around the neckline and dropped shoulders.
862559,"Shorter, sleeveless top in soft jersey made from a cotton and modal blend with a deep V-neck, wide shoulder straps and narrow smocking at the front. Seam at the waist with a peplum."
862561,"Top in soft, crinkled jersey with a frilled collar, V-neck and long raglan sleeves. Smocking and a frill trim at the cuffs and hem."
862563,"Top in soft, organic cotton jersey with a ribbed trim around the neckline, embroidery on the front, short puff sleeves and a chest pocket."
862635,T-shirt in soft jersey with a round neck and short puff sleeves with smocking and a frill trim.
862693,"Short, fitted dress in sturdy jersey with a round neckline and short sleeves."
862695,"Cardigan in a soft lace knit with dropped shoulders and long, slightly wider sleeves with narrow elastication at the cuffs. No buttons."
862730,Calf-length skirt in woven fabric. High waist with elastication at the back and gathered seams for added width and soft draping. Unlined.
862937,"Short, gently fitted dress in a viscose weave with a V-neck and buttons down the front. Short, elasticated puff sleeves. Unlined."
862945,"Short top in a stretch weave with a sweetheart neckline, smocking at the back and gathered, vertical seams at the front to create a draped effect. Short, elasticated puff sleeves in airy organza and elastication over the shoulders. Jersey lining at the front."
862952,"Short, sleeveless dress in soft, washed cotton twill with a V-neck and wide, adjustable shoulder straps. Buttons down the front, side pockets with a decorative flap and a detachable tie belt at the waist. Unlined."
862956,"Short dress in flock-print mesh with a frill-trimmed yoke at the front, short sleeves with a flounced trim, and a flounce at the hem. Sewn-in underdress in jersey with narrow shoulder straps."
862959,"Dress in a soft weave with a small stand-up collar, button placket and flounces at the top. Long sleeves with narrow, buttoned cuffs, a seam at the waist and a softly draping, flared skirt. Unlined."
862970,Short dress in airy plumeti chiffon with a frill-trimmed V-neck and wrapover top with a concealed press-stud at the front. Elasticated seam at the waist and long sleeves with elastication and a frill at the cuffs. Partly lined.
862990,"Ribbed, calf-length dress in a soft, fine knit with a V-neck, decorative buttons down the front, long sleeves and slits in the sides."
863013,"Calf-length shirt dress in a viscose weave with a collar, buttons down the front and yoke with a pleat at the back. Long sleeves with buttoned cuffs, a detachable tie belt at the waist and high slits in the sides. Unlined."
863024,"Trousers in soft sweatshirt fabric made from a cotton blend with an elasticated drawstring waist, side pockets and legs with contrasting colour side stripes and elasticated hems. Soft brushed inside."
863067,Shorts in stretch cotton twill. High waist with tabs and metal D-rings at the front and a concealed zip fly with a hook-and-eye fastening. Relaxed fit with pleats at the top of the front and side pockets.
863101,"Thong briefs in ribbed cotton jersey with a high, V-shaped waist, lined gusset and string back."
863106,"5-pocket shorts in washed, sturdy cotton denim with a high waist and zip fly with a button. The cotton content of the shorts is partly recycled."
863107,"Lightly padded, velvet-covered Alice band."
863156,"5-pocket shorts in washed, stretch denim with a high waist, zip fly and button and raw-edge, cut-off hems."
863163,"Short shorts in sturdy cotton denim with a high, frill-trimmed paper bag waist. Button fly, front and back pockets and a detachable denim belt with metal rings. The cotton content of the shorts is partly recycled."
863171,"Straight-cut T-shirt in soft cotton jersey with a text print on the front and a round, rib-trimmed neckline."
863172,"Top in sweatshirt fabric made from a cotton blend with a print motif on the front, dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
863173,Straight-cut T-shirt in soft cotton jersey with a ribbed trim around the neckline and print motifs front and back.
863502,"Short, pleated skirt in woven fabric with a high waist and concealed zip and press-stud at one side. Unlined."
863525,Fully lined swimsuit with narrow shoulder straps and a low-cut back with crossover straps. Medium coverage at the back.
863538,"Wide T-shirt in soft cotton jersey with a print motif on the front, low dropped shoulders and ribbing around the neckline."
863541,Large elasticated scrunchies in sheer organza. Diameter approx. 15 cm.
863560,"Fully lined bikini bottoms with a mid, V-shaped waist and high cut at the back."
863665,Short dress in patterned chiffon with a round neckline and an opening with a button at the back of the neck. Long sleeves with gathered shoulder seams and narrow elastication and a flounced trim at the cuffs. Elasticated seam at the waist and a layered skirt. Jersey lining.
863721,"Shirt jacket in cotton twill with a collar, concealed buttons down the front, flap chest and front pockets with a press-stud and a yoke front and back. Long sleeves with an opening and buttons at the cuffs, and a detachable waist belt with D-rings. Unlined."
863775,"Blouse in a patterned viscose weave with a round neck and opening with a button at the back of the neck. Smocked bodice, long, wide sleeves with narrow elastication at the cuffs and a peplum at the hem. Unlined."
863920,"Dress in stretch denim with a V-neck and adjustable straps at the front. Cut-out section at the back with a button and concealed zip, a seam at the waist and a flared skirt. Unlined."
863944,"Quilted waist bag in woven fabric with chain details. Large, zipped compartment at the front and an adjustable strap with a plastic fastener at the waist. Lined. Depth 8 cm. Height 10 cm. Width 20 cm."
863946,"Calf-length dress in a cotton weave with broderie anglaise on the front of the bodice and down the sleeves. Round neckline, a small opening with a button at the back of the neck and short puff sleeves with smocking and a narrow frill trim at the hems. Seam with a small frill trim at the waist, and gathered tiers on the skirt for added width. Slightly longer at the back. Unlined."
864116,"Maxi dress in airy, tiered chiffon with adjustable spaghetti shoulder straps that cross at the back, and a concealed zip at the back. Lined."
864151,"Lined, non-wired triangle bikini top with ties at the back and back of the neck and cups that give the bust a natural shape and light support."
864216,"5-pocket, ankle-length jeans in washed denim with an extra-high waist and zip fly and button. Loose fit with gently tapered legs. The cotton content of the jeans is partly recycled."
864224,"5-pocket jeans in washed denim with a high waist, zip fly and button and straight, wide legs. The cotton content of the jeans is partly recycled."
864231,"Short, sleeveless dress in a patterned weave with a V-neck front and back and a sewn-in wrapover with a concealed press-stud at the front. Two flounces around the neckline, and horizontal ties across the back of the neck. Elasticated seam at the waist and a seam with a flounce at the hem. Lined."
864238,"5-pocket, ankle-length jeans in stretch denim with an extra-high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
864276,Cropped top in ribbed jersey with a turtle neck and long sleeves.
864297,Off-the-shoulder jumper in a soft rib knit with long sleeves and ribbing at the cuffs and hem.
864309,"Short, fitted, sleeveless dress in ribbed jersey made from a cotton blend with a round neck and V-shaped opening. Unlined."
864315,"Short dress in a crinkled weave with embroidery at the top. Square, elasticated, frill-trimmed neckline and short puff sleeves with smocking and a frill trim. Elasticated seam at the waist and a gathered seam on the skirt for added width and soft draping. The skirt has a jersey lining."
864316,"Short, cold shoulder dress in a patterned viscose crêpe weave with narrow, adjustable shoulder straps and flounces that go over the arms held in place by narrow elastication. Sewn-in wrapover with a concealed press-stud at the neckline. Seam at the waist with narrow elastication at the back, and a seam with a flounce at the hem. Unlined."
864336,"Shorter top in a soft rib knit with a V-neck, decorative buttons down the front and short puff sleeves."
864339,"Short, cold shoulder dress in a crinkled viscose weave with narrow, adjustable shoulder straps and wide, 3/4-length sleeves. Elasticated seam at the waist and a wide lace trim at the top and hem. Unlined."
864345,"Short dress in a viscose and cotton weave with elastication and a small frill trim at the top and around the sleeves. Buttons down the front, short sleeves and a smocked skirt with a seam and wide flounce at the hem. Unlined."
864400,"Short, fitted top in ribbed jersey with a stand-up collar, zip down the front and long sleeves."
864412,"Block-coloured trousers in sweatshirt fabric with a text print on one leg. Elasticated drawstring waist, side pockets and tapered legs with ribbed hems. Soft brushed inside."
864499,"Calf-length lace dress that can also be worn as a cardigan. V-neck, covered buttons down the front, short, wide sleeves, a seam with a lace band at the waist, and a scalloped hem. Unlined."
864501,Long tunic in airy chiffon with broderie anglaise. V-neck with buttons at the front and short sleeves with a drawstring at the hems for a gently draped effect. Seams with a crocheted band at the waist and over the knees. Open at the bottom. Unlined.
864509,Short dress in chiffon and flock-print mesh. Round neckline with an opening and ties at the front and long puff sleeves with elastication at the cuffs. Seam at the waist with a small frill trim and gathered tiers on the skirt for added width and soft draping. Partly lined in jersey.
864510,"Cold shoulder blouse in an embroidered cotton weave with narrow, adjustable shoulder straps, a frill trim at the top and short sleeves. Wide smocking at the waist and a peplum at the hem. Overlocked trims in a contrasting colour."
864513,"Playsuit in a crinkled weave with small frill trims. Deep V-neck front and back with wide ties at the back. Seam under the bust and at the back of the waist. Long sleeves with smocking at the cuffs, and short, wide legs. Lined."
864562,"Leggings in soft, stretch cotton jersey with a high, elasticated waist and flared hems."
864631,"Short, tiered skirt in a crêpe weave. High waist with wide smocking, and a decorative lace trim and small frill trim at the top. Unlined."
864668,T-shirt in soft jersey with a round neckline with a ribbed trim.
864848,Large shopper in cotton canvas with long handles at the top and large patch pockets at the sides. Unlined. Depth 20 cm. Height 35 cm. Width 50 cm.
864978,Rib-knit vest top with a deep V-neck front and back.
864980,"Fitted vest top in soft, ribbed fabric with a deep neckline at the front and decorative buttons at the top."
865166,"Short-sleeved boiler suit in hard-washed denim made from a cotton blend with a collar, buttons at the front and a yoke with a pleat at the back. Open chest pocket, patch front pockets, a detachable tie belt at the waist and straight, ankle-length legs with wide elastication at the hems."
865469,"Short, fitted skirt in jersey. High waist with concealed elastication, and a slit at the front of the hem. Unlined."
865482,"Oversized, straight-cut, knee-length dress in stretch cotton twill with adjustable straps and an open chest pocket."
865490,"Short cardigan in ribbed jersey with a V-neck, long sleeves and tie-front fastening."
865575,"Calf-length culottes in washed, lightweight denim. High paper bag waist with wide elastication and a small frill trim, side pockets and wide, straight legs."
865624,"Shorts in an airy viscose weave. High waist with wide elastication, and short, wide legs."
865658,"Fitted, cropped, sleeveless top in a rib knit with wide, flounce-trimmed shoulder straps and a sweetheart neckline with gathers at the front."
865662,"Short, fitted vest top in a rib knit with a square neckline front and back."
865663,"Short, wide cardigan in a soft rib knit with a V-neck, buttons with loop fasteners down the front, and long sleeves. Narrow ribbing with a frill trim at the cuffs and hem."
866003,"Biker jacket in imitation patent leather with a faux shearling lining. Notch lapels, a diagonal zip down the front and zipped side pockets."
866090,Platform hi-tops in cotton canvas with lacing and a tongue at the front. Cotton canvas linings and insoles and fluted rubber soles. Platform 4 cm.
866218,Straight-cut T-shirt in cotton jersey with a print motif on the front.
866392,V-neck cardigan in fine-knit cotton with a lightly brushed finish. Ties at the front and overlocked edges at the cuffs and hem.
866397,"Ankle-length joggers in soft sweatshirt fabric with a high, elasticated drawstring waist. Side pockets, flap leg pockets with a concealed press-stud, and tapered legs with covered elastication at the hems. Soft brushed inside."
866409,"Octagonal sunglasses with metal frames, adjustable nose pads and UV-protective, tinted lenses."
